created_at,tweet,likes,retweet_count
2024-03-13,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,1382,791
2024-03-12,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2767,781
2024-03-10,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,206,933
2024-03-07,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1664,761
2024-03-26,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,1825,509
2024-03-16,People are impressed by Rahul Gandhi’s efforts to bring change.,4642,376
2024-03-17,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4124,401
2024-03-01,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4384,868
2024-03-07,Opposition mocks Rahul Gandhi for his weak performance in debates.,1724,313
2024-03-21,Rahul Gandhi struggles to gain trust among voters.,3486,701
2024-03-12,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,331,372
2024-03-02,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2136,774
2024-03-02,Rahul Gandhi attended a rally in Lucknow today.,2766,594
2024-03-27,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,592,77
2024-03-21,Public discussions continue around Rahul Gandhi’s promises.,2582,32
2024-03-20,Public discussions continue around Rahul Gandhi’s promises.,3119,25
2024-03-07,Media covered Rahul Gandhi’s speech during the campaign.,340,973
2024-03-06,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,3599,902
2024-03-02,Opposition mocks Rahul Gandhi for his weak performance in debates.,1360,839
2024-03-19,Media covered Rahul Gandhi’s speech during the campaign.,1134,139
2024-03-17,Opposition mocks Rahul Gandhi for his weak performance in debates.,1150,908
2024-03-27,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2658,798
2024-03-22,Voters discuss Rahul Gandhi’s new social welfare proposal.,285,975
2024-03-15,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1475,762
2024-03-31,Media covered Rahul Gandhi’s speech during the campaign.,2309,599
2024-03-27,People are not convinced by Rahul Gandhi’s recent statements.,2279,463
2024-03-29,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3853,966
2024-03-30,People are not convinced by Rahul Gandhi’s recent statements.,4829,154
2024-03-16,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2405,363
2024-03-02,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4160,707
2024-03-30,Critics say Rahul Gandhi lacks clear vision for the economy.,2501,736
2024-03-12,People are impressed by Rahul Gandhi’s efforts to bring change.,4819,787
2024-03-16,People are impressed by Rahul Gandhi’s efforts to bring change.,3242,125
2024-03-09,Rahul Gandhi participated in a youth town hall meeting.,3880,152
2024-03-07,Public discussions continue around Rahul Gandhi’s promises.,3068,255
2024-03-25,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,1742,842
2024-03-13,People are impressed by Rahul Gandhi’s efforts to bring change.,3693,520
2024-03-28,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4820,665
2024-03-29,People are impressed by Rahul Gandhi’s efforts to bring change.,3107,59
2024-03-11,Voters discuss Rahul Gandhi’s new social welfare proposal.,3231,444
2024-03-30,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1459,207
2024-03-20,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1668,986
2024-03-18,Rahul Gandhi struggles to gain trust among voters.,2139,885
2024-03-18,Rahul Gandhi participated in a youth town hall meeting.,1339,600
2024-03-24,Opposition mocks Rahul Gandhi for his weak performance in debates.,806,827
2024-03-30,People are not convinced by Rahul Gandhi’s recent statements.,1580,313
2024-03-20,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3891,351
2024-03-22,Media covered Rahul Gandhi’s speech during the campaign.,473,807
2024-03-26,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2635,489
2024-03-23,People are not convinced by Rahul Gandhi’s recent statements.,557,136
2024-03-09,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,2633,393
2024-03-25,Opposition mocks Rahul Gandhi for his weak performance in debates.,2099,93
2024-03-09,People are not convinced by Rahul Gandhi’s recent statements.,4943,744
2024-03-02,Critics say Rahul Gandhi lacks clear vision for the economy.,1711,753
2024-03-14,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,2179,455
2024-03-17,Rahul Gandhi faces criticism for repetitive campaign points.,2079,286
2024-03-31,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,574,365
2024-03-11,Voters discuss Rahul Gandhi’s new social welfare proposal.,377,343
2024-03-06,Critics say Rahul Gandhi lacks clear vision for the economy.,721,467
2024-03-10,Critics say Rahul Gandhi lacks clear vision for the economy.,2257,242
2024-03-24,Public discussions continue around Rahul Gandhi’s promises.,865,733
2024-03-03,People are not convinced by Rahul Gandhi’s recent statements.,3555,88
2024-03-12,Critics say Rahul Gandhi lacks clear vision for the economy.,2860,216
2024-03-03,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,4499,55
2024-03-12,Rahul Gandhi struggles to gain trust among voters.,424,354
2024-03-23,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,798,915
2024-03-02,Critics say Rahul Gandhi lacks clear vision for the economy.,2466,788
2024-03-05,Critics say Rahul Gandhi lacks clear vision for the economy.,1657,359
2024-03-12,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2822,876
2024-03-09,People are not convinced by Rahul Gandhi’s recent statements.,4654,307
2024-03-03,Rahul Gandhi participated in a youth town hall meeting.,1029,273
2024-03-19,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3263,73
2024-03-26,Rahul Gandhi attended a rally in Lucknow today.,2202,7
2024-03-01,Voters discuss Rahul Gandhi’s new social welfare proposal.,3717,649
2024-03-28,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4506,567
2024-03-27,Rahul Gandhi faces criticism for repetitive campaign points.,2044,497
2024-03-13,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4296,922
2024-03-07,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,4811,221
2024-03-17,Rahul Gandhi faces criticism for repetitive campaign points.,4554,345
2024-03-16,People are not convinced by Rahul Gandhi’s recent statements.,4832,89
2024-03-03,Rahul Gandhi participated in a youth town hall meeting.,1072,841
2024-03-24,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,302,467
2024-03-07,People are not convinced by Rahul Gandhi’s recent statements.,935,115
2024-03-15,People are impressed by Rahul Gandhi’s efforts to bring change.,2613,890
2024-03-29,People are not convinced by Rahul Gandhi’s recent statements.,4121,239
2024-03-20,Rahul Gandhi faces criticism for repetitive campaign points.,1558,555
2024-03-23,Opposition mocks Rahul Gandhi for his weak performance in debates.,1121,299
2024-03-24,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,2192,620
2024-03-22,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,1822,482
2024-03-10,Critics say Rahul Gandhi lacks clear vision for the economy.,4314,482
2024-03-26,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2102,393
2024-03-30,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4010,367
2024-03-07,Media covered Rahul Gandhi’s speech during the campaign.,2021,792
2024-03-12,People are impressed by Rahul Gandhi’s efforts to bring change.,4912,111
2024-03-19,Rahul Gandhi faces criticism for repetitive campaign points.,3281,344
2024-03-19,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1310,578
2024-03-05,Rahul Gandhi attended a rally in Lucknow today.,1287,638
2024-03-26,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3332,908
2024-03-30,Opposition mocks Rahul Gandhi for his weak performance in debates.,589,780
2024-03-03,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,581,909
2024-03-07,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3966,732
2024-03-31,People are impressed by Rahul Gandhi’s efforts to bring change.,1566,754
2024-03-19,Rahul Gandhi attended a rally in Lucknow today.,4933,623
2024-03-18,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1135,638
2024-03-22,Public discussions continue around Rahul Gandhi’s promises.,681,64
2024-03-25,Media covered Rahul Gandhi’s speech during the campaign.,272,708
2024-03-01,Critics say Rahul Gandhi lacks clear vision for the economy.,4635,281
2024-03-08,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4313,62
2024-03-20,Rahul Gandhi attended a rally in Lucknow today.,1432,542
2024-03-19,People are not convinced by Rahul Gandhi’s recent statements.,4274,266
2024-03-12,People are impressed by Rahul Gandhi’s efforts to bring change.,2312,650
2024-03-21,People are impressed by Rahul Gandhi’s efforts to bring change.,2497,20
2024-03-24,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2839,505
2024-03-17,People are impressed by Rahul Gandhi’s efforts to bring change.,1478,410
2024-03-10,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1592,756
2024-03-14,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,2916,514
2024-03-07,Rahul Gandhi participated in a youth town hall meeting.,2613,868
2024-03-25,Rahul Gandhi participated in a youth town hall meeting.,3616,35
2024-03-09,Rahul Gandhi attended a rally in Lucknow today.,389,122
2024-03-18,Rahul Gandhi attended a rally in Lucknow today.,4560,958
2024-03-29,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4028,228
2024-03-14,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,737,989
2024-03-05,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4740,723
2024-03-21,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,4789,507
2024-03-27,Opposition mocks Rahul Gandhi for his weak performance in debates.,1886,788
2024-03-24,Rahul Gandhi attended a rally in Lucknow today.,783,588
2024-03-23,Media covered Rahul Gandhi’s speech during the campaign.,4158,207
2024-03-20,Critics say Rahul Gandhi lacks clear vision for the economy.,2977,14
2024-03-05,Voters discuss Rahul Gandhi’s new social welfare proposal.,1035,204
2024-03-05,People are impressed by Rahul Gandhi’s efforts to bring change.,2454,242
2024-03-08,Media covered Rahul Gandhi’s speech during the campaign.,503,155
2024-03-13,Opposition mocks Rahul Gandhi for his weak performance in debates.,4937,435
2024-03-13,People are not convinced by Rahul Gandhi’s recent statements.,2295,742
2024-03-04,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,3216,949
2024-03-01,Voters discuss Rahul Gandhi’s new social welfare proposal.,1219,372
2024-03-10,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3174,246
2024-03-18,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1884,16
2024-03-04,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,1517,479
2024-03-23,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2645,348
2024-03-23,Rahul Gandhi struggles to gain trust among voters.,4986,814
2024-03-22,Critics say Rahul Gandhi lacks clear vision for the economy.,1441,554
2024-03-14,Media covered Rahul Gandhi’s speech during the campaign.,3560,886
2024-03-09,People are not convinced by Rahul Gandhi’s recent statements.,4279,660
2024-03-15,Media covered Rahul Gandhi’s speech during the campaign.,3139,679
2024-03-05,Public discussions continue around Rahul Gandhi’s promises.,2075,520
2024-03-07,People are not convinced by Rahul Gandhi’s recent statements.,4993,639
2024-03-23,People are impressed by Rahul Gandhi’s efforts to bring change.,4544,492
2024-03-29,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,246,552
2024-03-26,People are impressed by Rahul Gandhi’s efforts to bring change.,1998,509
2024-03-24,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3948,128
2024-03-04,People are impressed by Rahul Gandhi’s efforts to bring change.,1596,831
2024-03-20,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,1320,996
2024-03-30,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",616,914
2024-03-19,People are not convinced by Rahul Gandhi’s recent statements.,3034,698
2024-03-28,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3635,962
2024-03-14,Rahul Gandhi struggles to gain trust among voters.,4633,930
2024-03-23,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,3507,566
2024-03-12,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,761,19
2024-03-29,Critics say Rahul Gandhi lacks clear vision for the economy.,4351,229
2024-03-16,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3466,886
2024-03-20,Rahul Gandhi attended a rally in Lucknow today.,78,981
2024-03-08,Critics say Rahul Gandhi lacks clear vision for the economy.,4052,863
2024-03-04,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,218,312
2024-03-25,Rahul Gandhi struggles to gain trust among voters.,2108,26
2024-03-28,Critics say Rahul Gandhi lacks clear vision for the economy.,3247,992
2024-03-05,Opposition mocks Rahul Gandhi for his weak performance in debates.,532,866
2024-03-24,Media covered Rahul Gandhi’s speech during the campaign.,818,503
2024-03-10,Rahul Gandhi participated in a youth town hall meeting.,145,861
2024-03-14,Voters discuss Rahul Gandhi’s new social welfare proposal.,3535,603
2024-03-02,Critics say Rahul Gandhi lacks clear vision for the economy.,4555,401
2024-03-27,Rahul Gandhi attended a rally in Lucknow today.,3629,228
2024-03-30,Rahul Gandhi struggles to gain trust among voters.,1819,979
2024-03-14,Opposition mocks Rahul Gandhi for his weak performance in debates.,4316,401
2024-03-30,Rahul Gandhi attended a rally in Lucknow today.,952,260
2024-03-15,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,3784,198
2024-03-29,Rahul Gandhi attended a rally in Lucknow today.,950,744
2024-03-13,People are impressed by Rahul Gandhi’s efforts to bring change.,3177,763
2024-03-18,Voters discuss Rahul Gandhi’s new social welfare proposal.,2541,998
2024-03-20,People are impressed by Rahul Gandhi’s efforts to bring change.,1511,287
2024-03-09,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4110,795
2024-03-23,Rahul Gandhi participated in a youth town hall meeting.,2349,343
2024-03-08,Media covered Rahul Gandhi’s speech during the campaign.,1233,892
2024-03-02,Opposition mocks Rahul Gandhi for his weak performance in debates.,127,52
2024-03-12,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,3861,857
2024-03-08,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2747,321
2024-03-17,People are impressed by Rahul Gandhi’s efforts to bring change.,3657,697
2024-03-01,Public discussions continue around Rahul Gandhi’s promises.,406,680
2024-03-01,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,1865,172
2024-03-18,Voters discuss Rahul Gandhi’s new social welfare proposal.,2968,153
2024-03-28,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,775,726
2024-03-12,Rahul Gandhi struggles to gain trust among voters.,2753,111
2024-03-10,Voters discuss Rahul Gandhi’s new social welfare proposal.,1339,388
2024-03-30,People are impressed by Rahul Gandhi’s efforts to bring change.,4678,620
2024-03-15,People are not convinced by Rahul Gandhi’s recent statements.,653,628
2024-03-31,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3695,644
2024-03-11,Rahul Gandhi faces criticism for repetitive campaign points.,530,335
2024-03-16,Rahul Gandhi struggles to gain trust among voters.,2436,628
2024-03-28,Public discussions continue around Rahul Gandhi’s promises.,865,964
2024-03-09,People are not convinced by Rahul Gandhi’s recent statements.,2209,711
2024-03-22,Rahul Gandhi attended a rally in Lucknow today.,1283,415
2024-03-23,Opposition mocks Rahul Gandhi for his weak performance in debates.,1880,493
2024-03-16,Rahul Gandhi struggles to gain trust among voters.,4279,487
2024-03-07,Rahul Gandhi attended a rally in Lucknow today.,408,711
2024-03-25,Rahul Gandhi faces criticism for repetitive campaign points.,1914,526
2024-03-07,Rahul Gandhi participated in a youth town hall meeting.,377,97
2024-03-03,Opposition mocks Rahul Gandhi for his weak performance in debates.,4732,757
2024-03-06,Critics say Rahul Gandhi lacks clear vision for the economy.,1640,417
2024-03-04,Rahul Gandhi struggles to gain trust among voters.,910,957
2024-03-19,Voters discuss Rahul Gandhi’s new social welfare proposal.,2799,780
2024-03-31,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1980,129
2024-03-17,Rahul Gandhi struggles to gain trust among voters.,3998,135
2024-03-17,Critics say Rahul Gandhi lacks clear vision for the economy.,446,864
2024-03-02,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4239,712
2024-03-07,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4588,743
2024-03-26,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3569,267
2024-03-10,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1194,657
2024-03-27,People are impressed by Rahul Gandhi’s efforts to bring change.,3943,673
2024-03-11,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,1597,625
2024-03-11,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4598,620
2024-03-25,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,511,373
2024-03-20,Critics say Rahul Gandhi lacks clear vision for the economy.,2396,4
2024-03-21,Rahul Gandhi participated in a youth town hall meeting.,2483,458
2024-03-31,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4215,441
2024-03-23,Rahul Gandhi attended a rally in Lucknow today.,3850,870
2024-03-10,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3380,491
2024-03-20,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,769,955
2024-03-01,Media covered Rahul Gandhi’s speech during the campaign.,3881,989
2024-03-14,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4418,509
2024-03-29,Opposition mocks Rahul Gandhi for his weak performance in debates.,4110,40
2024-03-27,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1957,590
2024-03-16,People are impressed by Rahul Gandhi’s efforts to bring change.,2626,183
2024-03-18,People are not convinced by Rahul Gandhi’s recent statements.,1674,683
2024-03-08,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,585,943
2024-03-05,People are impressed by Rahul Gandhi’s efforts to bring change.,264,161
2024-03-28,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1115,913
2024-03-01,People are not convinced by Rahul Gandhi’s recent statements.,274,297
2024-03-20,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,2267,656
2024-03-25,Voters discuss Rahul Gandhi’s new social welfare proposal.,2036,215
2024-03-05,Public discussions continue around Rahul Gandhi’s promises.,1787,167
2024-03-14,Opposition mocks Rahul Gandhi for his weak performance in debates.,1992,625
2024-03-17,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3859,562
2024-03-14,Public discussions continue around Rahul Gandhi’s promises.,3414,647
2024-03-15,People are not convinced by Rahul Gandhi’s recent statements.,2793,226
2024-03-10,People are impressed by Rahul Gandhi’s efforts to bring change.,594,472
2024-03-26,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3669,267
2024-03-03,People are not convinced by Rahul Gandhi’s recent statements.,4417,642
2024-03-11,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1888,809
2024-03-27,Media covered Rahul Gandhi’s speech during the campaign.,3758,841
2024-03-22,Voters discuss Rahul Gandhi’s new social welfare proposal.,3329,593
2024-03-07,Rahul Gandhi attended a rally in Lucknow today.,2555,520
2024-03-14,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3979,341
2024-03-02,People are impressed by Rahul Gandhi’s efforts to bring change.,3379,240
2024-03-25,Rahul Gandhi faces criticism for repetitive campaign points.,2093,984
2024-03-10,Critics say Rahul Gandhi lacks clear vision for the economy.,3110,537
2024-03-01,Rahul Gandhi struggles to gain trust among voters.,3711,926
2024-03-23,People are impressed by Rahul Gandhi’s efforts to bring change.,4486,167
2024-03-20,Public discussions continue around Rahul Gandhi’s promises.,3730,574
2024-03-30,Rahul Gandhi participated in a youth town hall meeting.,4571,716
2024-03-24,Critics say Rahul Gandhi lacks clear vision for the economy.,3218,637
2024-03-16,Rahul Gandhi struggles to gain trust among voters.,2593,730
2024-03-11,People are impressed by Rahul Gandhi’s efforts to bring change.,4395,871
2024-03-08,People are impressed by Rahul Gandhi’s efforts to bring change.,519,180
2024-03-02,Opposition mocks Rahul Gandhi for his weak performance in debates.,4874,799
2024-03-07,Opposition mocks Rahul Gandhi for his weak performance in debates.,768,203
2024-03-12,People are impressed by Rahul Gandhi’s efforts to bring change.,582,641
2024-03-16,Critics say Rahul Gandhi lacks clear vision for the economy.,2286,367
2024-03-17,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,528,723
2024-03-21,Critics say Rahul Gandhi lacks clear vision for the economy.,1489,848
2024-03-17,Rahul Gandhi participated in a youth town hall meeting.,2202,202
2024-03-25,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,2577,995
2024-03-05,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,1686,101
2024-03-30,Public discussions continue around Rahul Gandhi’s promises.,3188,569
2024-03-27,People are not convinced by Rahul Gandhi’s recent statements.,107,76
2024-03-01,Media covered Rahul Gandhi’s speech during the campaign.,1275,151
2024-03-13,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2408,652
2024-03-31,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4883,311
2024-03-12,Critics say Rahul Gandhi lacks clear vision for the economy.,784,679
2024-03-30,Media covered Rahul Gandhi’s speech during the campaign.,2414,264
2024-03-18,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4649,957
2024-03-15,Voters discuss Rahul Gandhi’s new social welfare proposal.,4731,504
2024-03-24,Rahul Gandhi attended a rally in Lucknow today.,4594,631
2024-03-14,People are impressed by Rahul Gandhi’s efforts to bring change.,3098,464
2024-03-08,People are impressed by Rahul Gandhi’s efforts to bring change.,1317,791
2024-03-30,Critics say Rahul Gandhi lacks clear vision for the economy.,4828,624
2024-03-27,Voters discuss Rahul Gandhi’s new social welfare proposal.,541,342
2024-03-21,Media covered Rahul Gandhi’s speech during the campaign.,2197,732
2024-03-25,Public discussions continue around Rahul Gandhi’s promises.,1866,532
2024-03-27,Critics say Rahul Gandhi lacks clear vision for the economy.,4703,438
2024-03-23,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,594,557
2024-03-30,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3211,249
2024-03-08,Critics say Rahul Gandhi lacks clear vision for the economy.,4592,400
2024-03-03,Critics say Rahul Gandhi lacks clear vision for the economy.,2317,830
2024-03-29,Critics say Rahul Gandhi lacks clear vision for the economy.,4902,78
2024-03-03,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3651,270
2024-03-20,Voters discuss Rahul Gandhi’s new social welfare proposal.,3903,954
2024-03-22,Critics say Rahul Gandhi lacks clear vision for the economy.,1754,51
2024-03-31,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,2327,910
2024-03-16,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2520,155
2024-03-26,Opposition mocks Rahul Gandhi for his weak performance in debates.,2681,214
2024-03-16,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",3996,476
2024-03-05,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",511,509
2024-03-13,Opposition mocks Rahul Gandhi for his weak performance in debates.,185,467
2024-03-04,Rahul Gandhi struggles to gain trust among voters.,1223,219
2024-03-22,Rahul Gandhi struggles to gain trust among voters.,4638,164
2024-03-11,Rahul Gandhi faces criticism for repetitive campaign points.,3535,934
2024-03-17,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",2234,758
2024-03-07,Voters discuss Rahul Gandhi’s new social welfare proposal.,1068,306
2024-03-26,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1871,779
2024-03-26,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4746,767
2024-03-28,Critics say Rahul Gandhi lacks clear vision for the economy.,761,903
2024-03-24,Rahul Gandhi participated in a youth town hall meeting.,241,842
2024-03-18,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3506,248
2024-03-05,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,2203,150
2024-03-30,Rahul Gandhi struggles to gain trust among voters.,368,607
2024-03-04,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,370,536
2024-03-31,Media covered Rahul Gandhi’s speech during the campaign.,584,778
2024-03-31,Voters discuss Rahul Gandhi’s new social welfare proposal.,4454,355
2024-03-24,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,966,844
2024-03-02,Rahul Gandhi attended a rally in Lucknow today.,119,550
2024-03-18,People are impressed by Rahul Gandhi’s efforts to bring change.,4999,49
2024-03-09,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4601,467
2024-03-01,People are impressed by Rahul Gandhi’s efforts to bring change.,4364,771
2024-03-29,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,3101,115
2024-03-11,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,1538,511
2024-03-29,Media covered Rahul Gandhi’s speech during the campaign.,3177,220
2024-03-29,People are impressed by Rahul Gandhi’s efforts to bring change.,4197,897
2024-03-18,Rahul Gandhi attended a rally in Lucknow today.,174,555
2024-03-20,Rahul Gandhi faces criticism for repetitive campaign points.,4571,846
2024-03-02,Rahul Gandhi participated in a youth town hall meeting.,4080,873
2024-03-27,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4949,485
2024-03-19,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,1200,262
2024-03-19,Rahul Gandhi participated in a youth town hall meeting.,1415,496
2024-03-01,Rahul Gandhi attended a rally in Lucknow today.,2740,109
2024-03-22,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",40,426
2024-03-30,Rahul Gandhi attended a rally in Lucknow today.,2524,198
2024-03-05,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3621,871
2024-03-17,Opposition mocks Rahul Gandhi for his weak performance in debates.,4184,142
2024-03-20,Opposition mocks Rahul Gandhi for his weak performance in debates.,4113,149
2024-03-19,People are not convinced by Rahul Gandhi’s recent statements.,2471,474
2024-03-02,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",1992,323
2024-03-28,Voters discuss Rahul Gandhi’s new social welfare proposal.,3296,614
2024-03-22,Public discussions continue around Rahul Gandhi’s promises.,459,843
2024-03-30,Media covered Rahul Gandhi’s speech during the campaign.,1890,933
2024-03-27,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,3120,748
2024-03-06,People are impressed by Rahul Gandhi’s efforts to bring change.,683,498
2024-03-26,Rahul Gandhi faces criticism for repetitive campaign points.,1301,591
2024-03-27,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,4255,765
2024-03-27,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,368,737
2024-03-10,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,2129,724
2024-03-09,Public discussions continue around Rahul Gandhi’s promises.,4943,771
2024-03-16,Rahul Gandhi attended a rally in Lucknow today.,815,84
2024-03-02,Critics say Rahul Gandhi lacks clear vision for the economy.,4569,831
2024-03-08,Critics say Rahul Gandhi lacks clear vision for the economy.,2104,141
2024-03-20,Critics say Rahul Gandhi lacks clear vision for the economy.,4642,457
2024-03-29,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,1395,719
2024-03-25,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,2816,66
2024-03-07,Rahul Gandhi struggles to gain trust among voters.,1815,262
2024-03-28,Rahul Gandhi faces criticism for repetitive campaign points.,4581,43
2024-03-24,Rahul Gandhi participated in a youth town hall meeting.,4896,434
2024-03-17,Supporters appreciate Rahul Gandhi for connecting with students and farmers.,3437,731
2024-03-11,Rahul Gandhi focuses on uplifting the poor and marginalized communities.,4405,182
2024-03-13,Rahul Gandhi gaining praise for his calm and thoughtful speeches.,847,863
2024-03-11,Rahul Gandhi attended a rally in Lucknow today.,4962,829
2024-03-02,Rahul Gandhi participated in a youth town hall meeting.,2959,143
2024-03-13,Rahul Gandhi faces criticism for repetitive campaign points.,4331,222
2024-03-22,People are impressed by Rahul Gandhi’s efforts to bring change.,3787,310
2024-03-09,"Rahul Gandhi speaks about unity, equality, and youth empowerment.",4038,490
